Jurisdiction,Prob,Topic,Accuracy
         Montana  ,0.7887951012387727, 55,  0.727368
        Nebraska  ,0.9999991655919815, 55,  0.831502
          Nevada  ,0.8402108484174698, 55,  0.574153
   New Hampshire  ,0.6874825137166101, 55,  0.539562
      New Jersey  ,0.9749545641672502, 55,  0.892193
      New Mexico  ,0.98643677553508, 55,  0.790113
        New York  ,0.980803800575205, 55,  0.894767
  North Carolina  ,0.9464410540768787, 55,  0.782255
    North Dakota  ,0.8328899612058525, 55,  0.679156
            Ohio  ,0.9636275136349111, 55,  0.798030
        Oklahoma  ,0.8938950542420656, 55,  0.818114
          Oregon  ,0.9566972422261664, 55,  0.883267
    Pennsylvania  ,0.9105267531442858, 55,  0.627069
    Rhode Island  ,0.9396962392507803, 55,  0.665712
  South Carolina  ,0.9472082303265981, 55,  0.795374
    South Dakota  ,0.8761796608593142, 55,  0.488406
       Tennessee  ,0.8889171589008446, 55,  0.774042
           Texas  ,0.9260901367036329, 55,  0.788991
            Utah  ,0.5344415167477299, 55,  0.654251
         Vermont  ,0.9524430426253409, 55,  0.762605
        Virginia  ,0.9228537054863768, 55,  0.749001
      Washington  ,0.8759573461300683, 55,  0.757692
   West Virginia  ,0.9496332302051759, 55,  0.830602
       Wisconsin  ,0.9663850938153584, 55,  0.809152
         Wyoming  ,0.8196001182684465, 55,  0.770221
         Alabama  ,0.8805374714762806, 56,  0.670833
          Alaska  ,0.9498771957415746, 56,  0.886667
         Arizona  ,0.8984583259527948, 56,  0.672575
        Arkansas  ,0.8724579234198302, 56,  0.717657
      California  ,0.9021948253130947, 56,  0.761445
        Colorado  ,0.8357399882945382, 56,  0.454528
     Connecticut  ,0.9926374290232173, 56,  0.934157
        Delaware  ,0.8263417688489578, 56,  0.680445
         Florida  ,0.9846394535008907, 56,  0.894892
         Georgia  ,0.8615435564205005, 56,  0.803419
          Hawaii  ,0.9502945044576561, 56,  0.821027
           Idaho  ,0.9449225916374749, 56,  0.832158
        Illinois  ,0.9648271671586423, 56,  0.841538
         Indiana  ,0.9356675107349023, 56,  0.911678
            Iowa  ,0.9446567326650298, 56,  0.832714
          Kansas  ,0.9550827399420719, 56,  0.066667
        Kentucky  ,0.8244360054970092, 56,  0.542270
       Louisiana  ,0.8172425945010675, 56,  0.690158
           Maine  ,0.9135178843585933, 56,  0.581788
        Maryland  ,0.8961372017680638, 56,  0.718327
   Massachusetts  ,0.22876643011646658, 56,  0.929171
        Michigan  ,0.9209655303326078, 56,  0.739576
       Minnesota  ,0.9941937518057955, 56,  0.882219
     Mississippi  ,0.9674787768808635, 56,  0.811979
        Missouri  ,0.9852354812828994, 56,  0.673913
         Montana  ,0.7885003407258468, 56,  0.767253
        Nebraska  ,0.999996842459662, 56,  0.853480
          Nevada  ,0.8582670013639205, 56,  0.609110
   New Hampshire  ,0.689058202381081, 56,  0.576599
      New Jersey  ,0.9750588833286532, 56,  0.891674
      New Mexico  ,0.9650209905896123, 56,  0.735820
        New York  ,0.9807282940752963, 56,  0.902226
  North Carolina  ,0.9466122479531459, 56,  0.791921
    North Dakota  ,0.8258814487581857, 56,  0.647287
            Ohio  ,0.9636090478649482, 56,  0.798030
        Oklahoma  ,0.8939352449872018, 56,  0.816607
          Oregon  ,0.9583216116473153, 56,  0.880598
    Pennsylvania  ,0.9100523394671135, 56,  0.638069
    Rhode Island  ,0.8996327142725093, 56,  0.664217
  South Carolina  ,0.9453360861238007, 56,  0.801638
    South Dakota  ,0.8707350667819709, 56,  0.515942
       Tennessee  ,0.8888638516936368, 56,  0.774845
           Texas  ,0.9260773452838389, 56,  0.784188
            Utah  ,0.5112277707748464, 56,  0.664238
         Vermont  ,0.9530639026873904, 56,  0.767507
        Virginia  ,0.9228557504150656, 56,  0.748177
      Washington  ,0.8718017069792456, 56,  0.769021
   West Virginia  ,0.9495873369854567, 56,  0.809691
       Wisconsin  ,0.9659111174349413, 56,  0.799107
         Wyoming  ,0.8502158802855936, 56,  0.766544
         Alabama  ,0.8955696835337458, 57,  0.665766
          Alaska  ,0.9498942264436424, 57,  0.896667
         Arizona  ,0.8965040033068392, 57,  0.642438
        Arkansas  ,0.8434820303515613, 57,  0.686894
      California  ,0.9044267169142964, 57,  0.755896
        Colorado  ,0.8458581748369766, 57,  0.457533
     Connecticut  ,0.9925367178536824, 57,  0.923983
        Delaware  ,0.8033673515039366, 57,  0.648384
         Florida  ,0.9842342924392117, 57,  0.852809
         Georgia  ,0.843390536950209, 57,  0.782858
          Hawaii  ,0.9507623124662737, 57,  0.823101
           Idaho  ,0.9453045993675802, 57,  0.831598
        Illinois  ,0.9659973562314155, 57,  0.838257
         Indiana  ,0.9620611484610476, 57,  0.875831
            Iowa  ,0.9450492704394928, 57,  0.832144
          Kansas  ,0.946809809502475, 57,  0.044444
        Kentucky  ,0.8337323209397351, 57,  0.483999
       Louisiana  ,0.8114183983260275, 57,  0.703361
           Maine  ,0.9143027708701406, 57,  0.583614
        Maryland  ,0.8741054419547328, 57,  0.720820
   Massachusetts  ,0.9969883308396545, 57,  0.851228
        Michigan  ,0.9211376485079479, 57,  0.723115
       Minnesota  ,0.9941045501780961, 57,  0.890616
     Mississippi  ,0.9681044245915572, 57,  0.810029
        Missouri  ,0.9917132799440802, 57,  0.429952
         Montana  ,0.7818210757146831, 57,  0.667279
        Nebraska  ,0.9885111011173764, 57,  0.746729
          Nevada  ,0.8621880669501177, 57,  0.586864
   New Hampshire  ,0.7182650294434929, 57,  0.545455
      New Jersey  ,0.9753611317662932, 57,  0.891165
      New Mexico  ,0.9875255686286039, 57,  0.764290
        New York  ,0.9784688030979284, 57,  0.879071
  North Carolina  ,0.9040590046496417, 57,  0.765705
    North Dakota  ,0.8153488359577149, 57,  0.689492
            Ohio  ,0.9640026493272136, 57,  0.794335
        Oklahoma  ,0.8939503043378968, 57,  0.803970
          Oregon  ,0.9561481858116793, 57,  0.872308
    Pennsylvania  ,0.9097485649429737, 57,  0.613609
    Rhode Island  ,0.9099040306561634, 57,  0.640642
  South Carolina  ,0.9436516589151065, 57,  0.798587
    South Dakota  ,0.8812500930057492, 57,  0.672464
       Tennessee  ,0.8897618863137187, 57,  0.774663
           Texas  ,0.9262588753526132, 57,  0.771462
            Utah  ,0.5169335442517444, 57,  0.643815
         Vermont  ,0.9543680044989792, 57,  0.757703
        Virginia  ,0.9234639984265826, 57,  0.747717
      Washington  ,0.8725231453758252, 57,  0.772604
   West Virginia  ,0.9535952556235016, 57,  0.778024
       Wisconsin  ,0.9656140059272547, 57,  0.810714
         Wyoming  ,0.8522411274841025, 57,  0.733456
         Alabama  ,0.8670915720818501, 58,  0.654842
          Alaska  ,0.9496307868436138, 58,  0.893333
         Arizona  ,0.8957888794790556, 58,  0.634778
        Arkansas  ,0.8581964362901076, 58,  0.719343
      California  ,0.9015118179677744, 58,  0.761735
        Colorado  ,0.8306167513483432, 58,  0.403767
     Connecticut  ,0.9926521988495847, 58,  0.932703
        Delaware  ,0.8200571128113884, 58,  0.655273
         Florida  ,0.9839224237063438, 58,  0.898566
         Georgia  ,0.8420532473085918, 58,  0.753346
          Hawaii  ,0.9506877838213054, 58,  0.823745
           Idaho  ,0.9448852873126957, 58,  0.831778
        Illinois  ,0.9650152617635173, 58,  0.839961
         Indiana  ,0.9628827853149922, 58,  0.844143
            Iowa  ,0.9445749268445193, 58,  0.832412
          Kansas  ,0.9555488034068494, 58,  0.177778
        Kentucky  ,0.8106137091062275, 58,  0.645912
       Louisiana  ,0.8148550390057665, 58,  0.668724
           Maine  ,0.9390025615469053, 58,  0.657345
        Maryland  ,0.8942796295673201, 58,  0.718296
   Massachusetts  ,0.9968949428227369, 58,  0.828429
        Michigan  ,0.9192829731794337, 58,  0.720096
       Minnesota  ,0.9937770140835277, 58,  0.897481
     Mississippi  ,0.9683538554245764, 58,  0.814214
        Missouri  ,0.9833557374194137, 58,  0.547101
         Montana  ,0.7788820302449466, 58,  0.691944
        Nebraska  ,0.9982316428170221, 58,  0.733124
          Nevada  ,0.8491904438659039, 58,  0.592161
   New Hampshire  ,0.7070811814928657, 58,  0.590909
      New Jersey  ,0.9745113336062355, 58,  0.893630
      New Mexico  ,0.9866468275092851, 58,  0.775546
        New York  ,0.9810528263846097, 58,  0.894157
  North Carolina  ,0.9444974972460703, 58,  0.791844
    North Dakota  ,0.828222555694507, 58,  0.607666
            Ohio  ,0.9638123020270297, 58,  0.794335
        Oklahoma  ,0.8942560685013957, 58,  0.805361
          Oregon  ,0.95822295467017, 58,  0.878407
    Pennsylvania  ,0.9100460383804637, 58,  0.633072
    Rhode Island  ,0.9119743700444881, 58,  0.670788
  South Carolina  ,0.9437625778078627, 58,  0.749117
    South Dakota  ,0.8704334505623683, 58,  0.679710
       Tennessee  ,0.8893498725610959, 58,  0.773550
           Texas  ,0.925633737218655, 58,  0.736791
            Utah  ,0.5281733233203056, 58,  0.657400
         Vermont  ,0.9522416684300379, 58,  0.825630
        Virginia  ,0.9232420056652271, 58,  0.748393
      Washington  ,0.8634173120976427, 58,  0.745907
   West Virginia  ,0.948359480963419, 58,  0.811803
       Wisconsin  ,0.9626640211269372, 58,  0.792411
         Wyoming  ,0.8021743414203331, 58,  0.748162
         Alabama  ,0.8858119812112213,  5,0.714189
          Alaska  ,0.9503986218310492,  5,0.876667
         Arizona  ,0.8920461686303847,  5,0.658149
        Arkansas  ,0.8759557407737525,  5,0.750527
      California  ,0.9018152234959811,  5,0.762277
        Colorado  ,0.8303603759241651,  5,0.455972
     Connecticut  ,0.9926040304847049,  5,0.932994
        Delaware  ,0.8162136478730339,  5,0.68124
         Florida  ,0.9846601199441749,  5,0.894992
         Georgia  ,0.8549909185619382,  5,0.799145
          Hawaii  ,0.951072334825994,  5,0.819191
           Idaho  ,0.9448896113339477,  5,0.831702
        Illinois  ,0.9648269761346294,  5,0.84222
         Indiana  ,0.9679071974051656,  5,0.915004
            Iowa  ,0.9446564408086471,  5,0.832252
          Kansas  ,0.953026340706132,  5,0.044444
        Kentucky  ,0.8257225891104074,  5,0.511208
       Louisiana  ,0.8171324420009142,  5,0.660408
           Maine  ,0.9143198303493305,  5,0.560146
        Maryland  ,0.8955853762832369,  5,0.710231
   Massachusetts  ,0.9973024074881531,  5,0.844777
        Michigan  ,0.920743877414551,  5,0.716849
       Minnesota  ,0.9942823555841871,  5,0.886418
     Mississippi  ,0.967220230587552,  5,0.821854
        Missouri  ,0.9843595047698679,  5,0.669082
         Montana  ,0.7889432080476865,  5,0.768302
        Nebraska  ,0.9999876436732832,  5,0.822083
          Nevada  ,0.8444244067920579,  5,0.543432
   New Hampshire  ,0.7067841167032571,  5,0.555556
      New Jersey  ,0.9751494427928327,  5,0.891374
      New Mexico  ,0.9866416355360103,  5,0.765173
        New York  ,0.979845365724636,  5,0.891216
  North Carolina  ,0.9452779067896212,  5,0.786633
    North Dakota  ,0.8223667561736839,  5,0.656761
            Ohio  ,0.9637042678374016,  5,0.79803
        Oklahoma  ,0.8939608148450602,  5,0.818125
          Oregon  ,0.9570355499700759,  5,0.868782
    Pennsylvania  ,0.9101678337820667,  5,0.637174
    Rhode Island  ,0.9184232597882134,  5,0.691155
  South Carolina  ,0.9441509443519849,  5,0.807581
    South Dakota  ,0.8745491255116304,  5,0.557971
       Tennessee  ,0.8888994803359228,  5,0.775134
           Texas  ,0.9260617647578807,  5,0.776873
            Utah  ,0.5174425806478768,  5,0.659469
         Vermont  ,0.9658000779234276,  5,0.817577
        Virginia  ,0.9219481726678458,  5,0.749203
      Washington  ,0.8725408383729156,  5,0.771967
   West Virginia  ,0.9495719053702144,  5,0.801448
       Wisconsin  ,0.9659325873972581,  5,0.800446
         Wyoming  ,0.8524363896846525,  5,0.75
         Alabama  ,0.8858320669712939,  6,0.661937
          Alaska  ,0.9498168941279502,  6,0.893333
         Arizona  ,0.8980870599401567,  6,0.667319
        Arkansas  ,0.871497503449564,  6,0.715971
      California  ,0.9013442177323475,  6,0.759917
        Colorado  ,0.8288706829874144,  6,0.45523
     Connecticut  ,0.9925976696101491,  6,0.932994
        Delaware  ,0.8173239720502521,  6,0.672496
         Florida  ,0.9846874650490776,  6,0.894517
         Georgia  ,0.8037280324321048,  6,0.755443
          Hawaii  ,0.9503839795020953,  6,0.820649
           Idaho  ,0.9451112153118055,  6,0.831952
        Illinois  ,0.9648800230282564,  6,0.841097
         Indiana  ,0.9683015340496756,  6,0.915096
            Iowa  ,0.9447514170629979,  6,0.832522
          Kansas  ,0.9550827378102481,  6,0.066667
        Kentucky  ,0.8227754389636324,  6,0.526809
       Louisiana  ,0.817365398709131,  6,0.69213
           Maine  ,0.9140203031838137,  6,0.583661
        Maryland  ,0.8895787427294901,  6,0.704291
   Massachusetts  ,0.9968821406579894,  6,0.844159
        Michigan  ,0.9202391416993965,  6,0.736785
       Minnesota  ,0.994302576511198,  6,0.889481
     Mississippi  ,0.9673246774220124,  6,0.814336
        Missouri  ,0.9853027237510228,  6,0.626812
         Montana  ,0.7889456662765452,  6,0.766465
        Nebraska  ,0.9999939015524817,  6,0.846677
          Nevada  ,0.8497964468664911,  6,0.569915
   New Hampshire  ,0.715519655413772,  6,0.56734
      New Jersey  ,0.9750686401112216,  6,0.891674
      New Mexico  ,0.9856438973983582,  6,0.760097
        New York  ,0.9803509731601675,  6,0.899628
  North Carolina  ,0.9464325742791025,  6,0.790996
    North Dakota  ,0.8143526275739407,  6,0.639966
            Ohio  ,0.963638455448439,  6,0.79803
        Oklahoma  ,0.8939630639830376,  6,0.8233
          Oregon  ,0.9582294454225603,  6,0.880503
    Pennsylvania  ,0.9099452048499016,  6,0.635272
    Rhode Island  ,0.9412355924967027,  6,0.677079
  South Carolina  ,0.9453732902984024,  6,0.801317
    South Dakota  ,0.8707086762989861,  6,0.515942
       Tennessee  ,0.8888882721854116,  6,0.776408
           Texas  ,0.926080195599644,  6,0.781538
            Utah  ,0.5128408064593416,  6,0.662618
         Vermont  ,0.9676254260599354,  6,0.809874
        Virginia  ,0.922771419813323,  6,0.749149
      Washington  ,0.8719419210349902,  6,0.76978
   West Virginia  ,0.9493518267225803,  6,0.813009
       Wisconsin  ,0.965973154314964,  6,0.801116
         Wyoming  ,0.8523027947020716,  6,0.764706
         Alabama  ,0.8764374054091522, 61,  0.698311
          Alaska  ,0.9479200650725772, 61,  0.593333
         Arizona  ,0.8787857966797521, 61,  0.658205
        Arkansas  ,0.8427344927423364, 61,  0.712179
      California  ,0.8896813213580943, 61,  0.752513
        Colorado  ,0.8344046721108724, 61,  0.450742
     Connecticut  ,0.9925226168623756, 61,  0.930814
        Delaware  ,0.8296816959847213, 61,  0.692899
         Florida  ,0.9902663008453209, 61,  0.888769
         Georgia  ,0.8024286182840901, 61,  0.748589
          Hawaii  ,0.9504186595198759, 61,  0.820513
           Idaho  ,0.9448959363263243, 61,  0.831984
        Illinois  ,0.9650315155208099, 61,  0.839893
         Indiana  ,0.9680044270705228, 61,  0.915835
            Iowa  ,0.9447697216232516, 61,  0.832495
          Kansas  ,0.9548422717511684, 61,  0.133333
        Kentucky  ,0.819181888754446, 61,  0.528078
       Louisiana  ,0.8167100590089036, 61,  0.696759
           Maine  ,0.9240824755850301, 61,  0.449785
        Maryland  ,0.8975798007843526, 61,  0.705368
   Massachusetts  ,0.9969385910972928, 61,  0.847428
        Michigan  ,0.9244639385505014, 61,  0.734336
       Minnesota  ,0.9941061007327946, 61,  0.863043
     Mississippi  ,0.9629891656271764, 61,  0.804421
        Missouri  ,0.9843128072639473, 61,  0.706522
         Montana  ,0.8140385435786501, 61,  0.745736
        Nebraska  ,0.9981579276849383, 61,  0.755625
          Nevada  ,0.8472809768636859, 61,  0.584746
   New Hampshire  ,0.7248800394600335, 61,  0.643939
      New Jersey  ,0.9761980620819903, 61,  0.882521
      New Mexico  ,0.9646355515639462, 61,  0.732951
        New York  ,0.9791943998179594, 61,  0.891809
  North Carolina  ,0.9514306848096475, 61,  0.786534
    North Dakota  ,0.8227834340572544, 61,  0.666667
            Ohio  ,0.9636902120522972, 61,  0.795567
        Oklahoma  ,0.8939896392838002, 61,  0.812146
          Oregon  ,0.9581552507058717, 61,  0.878121
    Pennsylvania  ,0.9185316178973879, 61,  0.638330
    Rhode Island  ,0.929650607264526, 61,  0.680723
  South Carolina  ,0.9449744821740329, 61,  0.776421
    South Dakota  ,0.8712664431111202, 61,  0.524638
       Tennessee  ,0.8881373337131802, 61,  0.769450
           Texas  ,0.9255765393405958, 61,  0.792469
            Utah  ,0.5240918638867742, 61,  0.654341
         Vermont  ,0.9593971595413957, 61,  0.754552
        Virginia  ,0.9228567515518202, 61,  0.747326
      Washington  ,0.8750595392888417, 61,  0.747669
   West Virginia  ,0.947436395997704, 61,  0.818438
       Wisconsin  ,0.9671101629236567, 61,  0.770982
         Wyoming  ,0.8519743475015916, 61,  0.757353
         Alabama  ,0.8775638253048763,62 , 0.681644
          Alaska  ,0.9510521639842835,62 , 0.800000
         Arizona  ,0.874512418971094,62 , 0.669667
        Arkansas  ,0.874865693719518,62 , 0.745470
      California  ,0.9005025037393248,62 , 0.761115
        Colorado  ,0.8328103900517202,62 , 0.461846
     Connecticut  ,0.9925746883249474,62 , 0.932703
        Delaware  ,0.7804930315480714,62 , 0.638050
         Florida  ,0.9835481828269843,62 , 0.884696
         Georgia  ,0.8336768360789659,62 , 0.809869
          Hawaii  ,0.9509046236609451,62 , 0.820179
           Idaho  ,0.9453235652904151,62 , 0.832140
        Illinois  ,0.965834569787892,62 , 0.838377
         Indiana  ,0.9701942927238026,62 , 0.914634
            Iowa  ,0.9449605104618973,62 , 0.832732
          Kansas  ,0.9635081553975975,62 , 0.288889
        Kentucky  ,0.8157156104858243,62 , 0.658999
       Louisiana  ,0.8162819212904533,62 , 0.671553
           Maine  ,0.914193921757474,62 , 0.576541
        Maryland  ,0.8958575000910759,62 , 0.717588
   Massachusetts  ,0.9969643113430053,62 , 0.845882
        Michigan  ,0.9245083035441192,62 , 0.716165
       Minnesota  ,0.9943668857584957,62 , 0.888801
     Mississippi  ,0.9586480723398729,62 , 0.773335
        Missouri  ,0.9803396353500243,62 , 0.493961
         Montana  ,0.78687741793586,62 , 0.763842
        Nebraska  ,0.9957579353873647,62 , 0.744636
          Nevada  ,0.8620951352092114,62 , 0.566737
   New Hampshire  ,0.6898233443143256,62 , 0.579125
      New Jersey  ,0.9741657193303516,62 , 0.889388
      New Mexico  ,0.9870579733412291,62 , 0.777974
        New York  ,0.979694817701487,62 , 0.903934
  North Carolina  ,0.9458573281354672,62 , 0.767768
    North Dakota  ,0.8302399476111648,62 , 0.638674
            Ohio  ,0.9636907183847689,62 , 0.798030
        Oklahoma  ,0.8950994213401912,62 , 0.795874
          Oregon  ,0.9584784748025666,62 , 0.880027
    Pennsylvania  ,0.9101290422692471,62 , 0.630052
    Rhode Island  ,0.9198128883967697,62 , 0.679165
  South Carolina  ,0.9426477008883727,62 , 0.800675
    South Dakota  ,0.8699104748979231,62 , 0.517391
       Tennessee  ,0.888321446749667,62 , 0.771955
           Texas  ,0.92505803470651,62 , 0.756501
            Utah  ,0.5146894799915527,62 , 0.654971
         Vermont  ,0.9523526914222468,62 , 0.782563
        Virginia  ,0.9187988812897706,62 , 0.748595
      Washington  ,0.8747813905991705,62 , 0.771906
   West Virginia  ,0.9529841999619523,62 , 0.800040
       Wisconsin  ,0.9648896737127045,62 , 0.778795
         Wyoming  ,0.8481118491141174,62 , 0.742647
         Alabama  ,0.885763873074487, 63,  0.669707
          Alaska  ,0.9498154885436231, 63,  0.893333
         Arizona  ,0.8982289313110715, 63,  0.669164
        Arkansas  ,0.8721273624386305, 63,  0.717236
      California  ,0.9023161726442058, 63,  0.761714
        Colorado  ,0.8331463390654479, 63,  0.460714
     Connecticut  ,0.99259712471338, 63,  0.933140
        Delaware  ,0.8256268652951592, 63,  0.674881
         Florida  ,0.9846615173935422, 63,  0.894792
         Georgia  ,0.8040525677953566, 63,  0.760603
          Hawaii  ,0.9504001421180601, 63,  0.820795
           Idaho  ,0.9428614882874575, 63,  0.831046
        Illinois  ,0.9648792085184708, 63,  0.841062
         Indiana  ,0.9684077092743684, 63,  0.915743
            Iowa  ,0.9424728272083505, 63,  0.831608
          Kansas  ,0.9550827372024163, 63,  0.066667
        Kentucky  ,0.8225175660403061, 63,  0.536772
       Louisiana  ,0.8175897683832533, 63,  0.692044
           Maine  ,0.914033222475384, 63,  0.582537
        Maryland  ,0.896163433697783, 63,  0.717927
   Massachusetts  ,0.9968852445019423, 63,  0.844203
        Michigan  ,0.9202402185453546, 63,  0.736842
       Minnesota  ,0.9950176074840011, 63,  0.900601
     Mississippi  ,0.9673795145841568, 63,  0.814336
        Missouri  ,0.9853021613054641, 63,  0.670290
         Montana  ,0.7889145735171931, 63,  0.769352
        Nebraska  ,0.9999948283631127, 63,  0.851387
          Nevada  ,0.8470697353023127, 63,  0.565678
   New Hampshire  ,0.7155294605016618, 63,  0.567340
      New Jersey  ,0.9750598974596751, 63,  0.891664
      New Mexico  ,0.9865335040125837, 63,  0.766718
        New York  ,0.9801978881197863, 63,  0.899332
  North Carolina  ,0.9464598202293586, 63,  0.791860
    North Dakota  ,0.8257161104202223, 63,  0.650301
            Ohio  ,0.9636350610186654, 63,  0.798030
        Oklahoma  ,0.8939619309545461, 63,  0.823185
          Oregon  ,0.958298038227056, 63,  0.880408
    Pennsylvania  ,0.9099347939817032, 63,  0.635160
    Rhode Island  ,0.9415688491410132, 63,  0.675740
  South Carolina  ,0.9453628169550333, 63,  0.800835
    South Dakota  ,0.8706170297159588, 63,  0.515942
       Tennessee  ,0.8888214539585407, 63,  0.775626
           Texas  ,0.9260733370154215, 63,  0.783940
            Utah  ,0.5176345849142207, 63,  0.663698
         Vermont  ,0.9674897002070212, 63,  0.809524
        Virginia  ,0.9227650955967077, 63,  0.749136
      Washington  ,0.871818035698233, 63,  0.770296
   West Virginia  ,0.9493670829735869, 63,  0.812607
       Wisconsin  ,0.9657780316607096, 63,  0.802455
         Wyoming  ,0.8520945084864564, 63,  0.762868
         Alabama  ,0.891826364703504, 64,  0.638063
          Alaska  ,0.9507522976109248, 64,  0.866667
         Arizona  ,0.8791019594073103, 64,  0.666089
        Arkansas  ,0.8742662310827557, 64,  0.707965
      California  ,0.9017782148243566, 64,  0.757354
        Colorado  ,0.8505755166193609, 64,  0.434348
     Connecticut  ,0.9926716494380938, 64,  0.932849
        Delaware  ,0.7804143307242432, 64,  0.663222
         Florida  ,0.9849379439141296, 64,  0.889544
         Georgia  ,0.8721302009528388, 64,  0.781084
          Hawaii  ,0.9507039133640882, 64,  0.818404
           Idaho  ,0.9453483030829573, 64,  0.831755
        Illinois  ,0.9654603771779109, 64,  0.840755
         Indiana  ,0.9673474659429686, 64,  0.920732
            Iowa  ,0.9450960523140527, 64,  0.832324
          Kansas  ,0.955841375068065, 64,  0.111111
        Kentucky  ,0.8195784207144994, 64,  0.514709
       Louisiana  ,0.816913497351178, 64,  0.678841
           Maine  ,0.9137274859303015, 64,  0.610502
        Maryland  ,0.8964811771088688, 64,  0.714048
   Massachusetts  ,0.9968855603834825, 64,  0.843761
        Michigan  ,0.9208482302427483, 64,  0.735133
       Minnesota  ,0.9948607149309899, 64,  0.889084
     Mississippi  ,0.9676319235025528, 64,  0.806534
        Missouri  ,0.9902249562089489, 64,  0.531401
         Montana  ,0.7797179558080995, 64,  0.737602
        Nebraska  ,0.9992945818619927, 64,  0.826792
          Nevada  ,0.8911165389566295, 64,  0.560381
   New Hampshire  ,0.7046509319586489, 64,  0.566498
      New Jersey  ,0.9752810200726231, 64,  0.892292
      New Mexico  ,0.9862831142129866, 64,  0.765394
        New York  ,0.980220891069447, 64,  0.900654
  North Carolina  ,0.9478210338326601, 64,  0.788926
    North Dakota  ,0.8350915438038014, 64,  0.653316
            Ohio  ,0.9638843971081165, 64,  0.798030
        Oklahoma  ,0.8939561749919284, 64,  0.822070
          Oregon  ,0.9581968031149946, 64,  0.879836
    Pennsylvania  ,0.9100964106163707, 64,  0.634713
    Rhode Island  ,0.9033091433203184, 64,  0.629835
  South Carolina  ,0.9446484955831138, 64,  0.798265
    South Dakota  ,0.8923655036884809, 64,  0.676812
       Tennessee  ,0.8889326850520205, 64,  0.774599
           Texas  ,0.9261055901960948, 64,  0.787998
            Utah  ,0.515820305765154, 64,  0.664327
         Vermont  ,0.9520483261748552, 64,  0.742997
        Virginia  ,0.923379010386099, 64,  0.746326
      Washington  ,0.8744510789027314, 64,  0.780167
   West Virginia  ,0.9502719028268161, 64,  0.808183
       Wisconsin  ,0.9660609775597255, 64,  0.810268
         Wyoming  ,0.8550251181001152, 64,  0.768382
         Alabama  ,0.8760287121499298, 65,  0.653491
          Alaska  ,0.9584745761911242, 65,  0.903333
         Arizona  ,0.8956856643151168, 65,  0.662510
        Arkansas  ,0.864833723050273, 65,  0.699536
      California  ,0.9017842248143744, 65,  0.762159
        Colorado  ,0.8335833658328824, 65,  0.460890
     Connecticut  ,0.993532512652379, 65,  0.942587
        Delaware  ,0.8356174936424439, 65,  0.691309
         Florida  ,0.9847903667383189, 65,  0.887395
         Georgia  ,0.8982627563066788, 65,  0.810434
          Hawaii  ,0.9504548851635043, 65,  0.820114
           Idaho  ,0.945104001011336, 65,  0.831564
        Illinois  ,0.9650752481271544, 65,  0.841706
         Indiana  ,0.9688229196541998, 65,  0.906596
            Iowa  ,0.9449067171016258, 65,  0.832087
          Kansas  ,0.9543765552339637, 65,  0.200000
        Kentucky  ,0.8060961765019261, 65,  0.454793
       Louisiana  ,0.8174092841175873, 65,  0.687329
           Maine  ,0.9145523961100424, 65,  0.566985
        Maryland  ,0.8968266763833813, 65,  0.708354
   Massachusetts  ,0.9968895600945165, 65,  0.844998
        Michigan  ,0.919983808428289, 65,  0.733083
       Minnesota  ,0.9944329226507762, 65,  0.884772
     Mississippi  ,0.9684634688273506, 65,  0.812467
        Missouri  ,0.9761302977721025, 65,  0.646135
         Montana  ,0.8893134244359377, 65,  0.704277
        Nebraska  ,0.9991243121758874, 65,  0.796965
          Nevada  ,0.8473972720802332, 65,  0.578390
   New Hampshire  ,0.7282625374102385, 65,  0.569865
      New Jersey  ,0.973990469777624, 65,  0.886404
      New Mexico  ,0.986315641725206, 65,  0.768704
        New York  ,0.9801071959922533, 65,  0.902153
  North Carolina  ,0.9463457737927217, 65,  0.783967
    North Dakota  ,0.6931287345891025, 65,  0.606374
            Ohio  ,0.9634830483978833, 65,  0.798030
        Oklahoma  ,0.8944229008941603, 65,  0.813284
          Oregon  ,0.9583743832966285, 65,  0.865352
    Pennsylvania  ,0.9100142092036119, 65,  0.631991
    Rhode Island  ,0.9342008628060369, 65,  0.692931
  South Carolina  ,0.9455627580833316, 65,  0.800032
    South Dakota  ,0.8707029329549423, 65,  0.518841
       Tennessee  ,0.8892373263991593, 65,  0.770756
           Texas  ,0.9261070801619039, 65,  0.780848
            Utah  ,0.5323770792435085, 65,  0.662708
         Vermont  ,0.9677033242544291, 65,  0.709734
        Virginia  ,0.9186436690778297, 65,  0.728133
      Washington  ,0.8752835304463752, 65,  0.757236
   West Virginia  ,0.949287319072415, 65,  0.811601
       Wisconsin  ,0.965300659123056, 65,  0.788393
         Wyoming  ,0.8367160386193613, 65,  0.670956
         Alabama  ,0.8703576087386631, 66,  0.623986
          Alaska  ,0.9500502075672491, 66,  0.890000
         Arizona  ,0.8926957100488343, 66,  0.649259
        Arkansas  ,0.8679733550837674, 66,  0.722714
      California  ,0.9023433841341422, 66,  0.761399
        Colorado  ,0.8333568311476209, 66,  0.457963
     Connecticut  ,0.9924528152871188, 66,  0.933285
        Delaware  ,0.8592929758848212, 66,  0.674351
         Florida  ,0.9790541801948255, 66,  0.841388
         Georgia  ,0.825785854277301, 66,  0.802774
